CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
3162401,São João da Ponte,31,MG,450.77207207207215,472.2143274853795,489.81491228070144,481.29549549549546,536.7836257309941
3162450,São João das Missões,31,MG,427.6044642857142,449.8233333333332,455.4329166666664,451.790625,407.9166666666667
3162500,São João del Rei,31,MG,506.6393210749636,539.072822417286,544.6972991222135,575.8161598302677,633.7677245104659
3162559,São João do Manhuaçu,31,MG,457.7375838926175,473.0682119205297,500.6986754966886,501.969798657718,549.2715231788079
3162575,São João do Manteninha,31,MG,462.8403846153847,486.9351851851853,500.6388888888889,507.5000000000001,478.5185185185185
3162609,São João do Oriente,31,MG,457.7305263157892,482.3259615384616,507.2365384615384,519.141052631579,544.6153846153846
3162658,São João do Pacuí,31,MG,449.2545454545454,477.5525423728813,475.9135593220339,485.869090909091,488.135593220339
3162708,São João do Paraíso,31,MG,464.1057007125893,496.19220183486254,514.302981651376,522.385035629454,569.4954128440367
3162807,São João Evangelista,31,MG,491.730867346939,520.5901234567897,528.565925925926,540.0974489795923,588.2962962962963
3162906,São João Nepomuceno,31,MG,505.0874999999994,532.9735660847878,534.5401496259351,574.63359375,639.4014962593516
3162922,São Joaquim de Bicas,31,MG,480.4361031518621,508.58320413436667,524.5863049095606,526.919770773639,537.5193798449612
3162948,São José da Barra,31,MG,491.5681481481481,503.94285714285706,520.8257142857144,564.3740740740735,592.0
3162955,São José da Lapa,31,MG,477.3358695652173,513.7862129144851,529.5050610820243,527.4458333333336,568.9703315881326
3163003,São José da Safira,31,MG,462.0225806451613,466.2351351351352,500.45945945945954,471.23870967741937,496.2162162162162
3163102,São José da Varginha,31,MG,468.0785714285713,498.0438596491229,512.4245614035087,513.369642857143,574.7368421052631
3163201,São José do Alegre,31,MG,482.1642857142856,504.708219178082,518.7945205479454,553.7442857142854,580.0
3163300,São José do Divino,31,MG,449.0639344262296,477.8064516129031,503.5887096774193,482.5081967213114,518.0645161290323
3163409,São José do Goiabal,31,MG,482.1039215686276,490.7289855072464,514.6536231884056,538.4803921568628,504.6376811594203
3163508,São José do Jacuri,31,MG,454.58529411764727,485.8138888888891,498.97777777777776,497.6705882352941,517.5925925925926
3163607,São José do Mantimento,31,MG,483.3720000000001,478.9964285714285,496.0964285714285,503.092,564.2857142857143
3163706,São Lourenço,31,MG,503.9962148962148,537.264343786295,547.0800232288028,572.0814407814406,620.952380952381
3163805,São Miguel do Anta,31,MG,473.9639810426543,506.9219730941704,510.9479820627804,526.9876777251184,565.6502242152467
3163904,São Pedro da União,31,MG,476.0985915492957,484.3337662337664,514.3857142857144,527.1746478873239,574.5454545454545
3164001,São Pedro dos Ferros,31,MG,464.8412213740459,492.8606060606061,508.5969696969697,501.9450381679391,572.4242424242424
3164100,São Pedro do Suaçuí,31,MG,461.425,478.8592105263159,504.275,499.6763888888888,533.9473684210526
3164209,São Romão,31,MG,438.096875,467.580808080808,493.0848484848484,477.5583333333333,514.9494949494949
3164308,São Roque de Minas,31,MG,490.9973684210528,508.82844827586194,522.4198275862071,525.1473684210524,535.0
3164407,São Sebastião da Bela Vista,31,MG,473.9387755102041,512.4581818181819,528.4527272727273,535.6387755102044,576.0
3164431,São Sebastião da Vargem Alegre,31,MG,504.75,530.8285714285715,527.2738095238095,578.8274999999999,631.4285714285714
3164472,São Sebastião do Anta,31,MG,476.5701149425286,503.56477272727295,517.9772727272725,516.3643678160919,551.8181818181819
3164506,São Sebastião do Maranhão,31,MG,452.1421768707484,472.6142857142856,501.764935064935,497.38367346938753,571.1688311688312
3164605,São Sebastião do Oeste,31,MG,480.3276595744682,510.8444444444447,527.2535353535351,528.9968085106381,568.6868686868687
3164704,São Sebastião do Paraíso,31,MG,503.71718464351017,531.8402959094867,540.6343777197571,568.2713893967085,624.3516100957354
3164803,São Sebastião do Rio Preto,31,MG,451.4025641025642,494.72820512820505,511.523076923077,518.5615384615385,521.5384615384615
3164902,São Sebastião do Rio Verde,31,MG,492.5674418604651,533.5697674418606,536.3093023255813,558.9697674418604,601.8604651162791
3165008,São Tiago,31,MG,470.0909774436094,501.50824372759854,518.6222222222224,534.6169172932331,585.1612903225806
3165107,São Tomás de Aquino,31,MG,462.59139784946245,497.67553191489367,500.8329787234045,512.6602150537633,552.9787234042553
3165206,São Thomé das Letras,31,MG,488.1870129870128,521.2357142857143,526.5821428571429,529.6519480519478,538.3333333333334
3165305,São Vicente de Minas,31,MG,481.68206521739137,515.722162162162,527.5989189189188,525.8711956521737,619.5675675675676
3165404,Sapucaí-Mirim,31,MG,482.6530120481929,511.64418604651166,527.1151162790698,558.6554216867472,574.6511627906976
3165503,Sardoá,31,MG,456.5487499999998,478.35476190476186,497.2940476190475,506.2675000000001,529.2857142857143
3165537,Sarzedo,31,MG,487.66244131455386,517.0804379562043,529.3235036496343,529.1303599374021,571.0656934306569
3165552,Setubinha,31,MG,446.88888888888886,477.3124087591241,496.92700729927,493.2229629629629,490.5109489051095
3165560,Sem-Peixe,31,MG,482.9255813953489,500.7159090909092,515.6590909090911,519.7488372093023,556.3636363636364
3165578,Senador Amaral,31,MG,467.7159090909092,481.2340425531913,501.50957446808513,506.0511363636364,490.8510638297872
3165602,Senador Cortes,31,MG,477.5384615384615,494.9333333333333,500.1999999999999,493.7461538461539,482.22222222222223
3165701,Senador Firmino,31,MG,502.3789062499998,532.4365671641791,532.547014925373,585.0781249999999,648.2089552238806
3165800,Senador José Bento,31,MG,481.7851851851852,506.8222222222222,509.7851851851853,550.8333333333334,583.7037037037037
3165909,Senador Modestino Gonçalves,31,MG,467.9044642857145,481.083035714286,506.40357142857147,488.1375000000002,524.6428571428571
3166006,Senhora de Oliveira,31,MG,503.9234374999999,531.776119402985,524.6201492537316,576.0632812499999,612.5373134328358
3166105,Senhora do Porto,31,MG,467.3608695652175,508.6041666666666,495.1791666666666,496.113043478261,501.6666666666667
3166204,Senhora dos Remédios,31,MG,475.1090909090909,504.71726190476176,525.5154761904759,542.3709090909092,563.5714285714286
3166303,Sericita,31,MG,479.0058823529412,503.4918699186991,519.5593495934959,534.7957983193276,589.9186991869918
3166402,Seritinga,31,MG,471.7206896551724,518.0483870967741,518.0677419354839,551.6896551724137,543.8709677419355
3166501,Serra Azul de Minas,31,MG,434.4106382978724,466.7687500000001,494.34375000000006,465.5957446808511,477.5
3166600,Serra da Saudade,31,MG,508.5999999999999,479.12500000000006,510.3,529.31,531.6666666666666
3166709,Serra dos Aimorés,31,MG,434.5346774193548,457.65615384615376,482.16,478.5806451612906,496.7692307692308
3166808,Serra do Salitre,31,MG,458.6127167630057,488.7258241758243,511.96593406593394,519.1179190751449,562.6373626373627
3166907,Serrania,31,MG,488.5325581395348,515.8352941176471,519.9838235294117,547.3364341085271,591.1764705882352
3166956,Serranópolis de Minas,31,MG,437.0333333333333,465.3627118644068,491.5423728813557,477.2228070175438,547.1186440677966
3167004,Serranos,31,MG,447.4558823529412,484.9771428571428,485.8685714285714,472.3441176470589,451.4285714285714
3167103,Serro,31,MG,465.22014051522257,495.8385650224213,506.59573991031385,507.6180327868856,514.6636771300448
3167202,Sete Lagoas,31,MG,505.5741661070076,533.2815266196293,537.895852041907,563.7010969330645,628.6123583493693
3167301,Silveirânia,31,MG,501.7929824561404,550.8877192982457,543.042105263158,583.0017543859648,636.140350877193
3167400,Silvianópolis,31,MG,495.388,509.1903614457832,518.6192771084338,553.4440000000002,568.6746987951807
3167509,Simão Pereira,31,MG,458.0439999999999,506.15769230769234,520.9615384615383,485.776,539.2307692307693
3167608,Simonésia,31,MG,477.6742690058482,495.11290322580646,513.2419354838709,528.1076023391812,574.9462365591398
3167707,Sobrália,31,MG,477.259090909091,501.9462686567163,515.1552238805968,531.4015151515152,562.9850746268656
3167806,Soledade de Minas,31,MG,492.659090909091,524.0249999999999,546.3808823529412,547.5469696969697,604.1176470588235
3167905,Tabuleiro,31,MG,497.7739130434782,527.3755102040817,533.1469387755102,567.7500000000001,616.734693877551
3168002,Taiobeiras,31,MG,478.98873668188753,507.6264150943399,520.5960812772132,536.8869101978688,576.6908563134979
3168051,Taparuba,31,MG,455.0837837837838,499.24000000000007,506.8174999999998,529.064864864865,583.5
3168101,Tapira,31,MG,507.5,530.0095238095239,530.247619047619,573.3512820512819,562.8571428571429
3168200,Tapiraí,31,MG,478.2057142857143,509.0228571428571,513.9228571428571,519.8142857142856,606.8571428571429
3168309,Taquaraçu de Minas,31,MG,466.5321428571429,505.7929824561404,504.7578947368421,498.4625,557.8947368421053
3168408,Tarumirim,31,MG,471.3906432748536,496.4177419354842,517.1129032258063,524.8707602339186,566.1290322580645
3168507,Teixeiras,31,MG,483.1453674121404,510.5499999999997,517.8046583850931,539.733226837061,609.7515527950311
3168606,Teófilo Otoni,31,MG,479.83150280484136,512.4168755221378,524.6788081314406,532.1806908768818,568.833194096352
3168705,Timóteo,31,MG,507.5728247914181,539.9460928652326,544.5082672706673,582.4049463647201,655.2434881087203
3168804,Tiradentes,31,MG,494.7484848484847,531.3581395348834,539.549418604651,546.8993939393938,609.3023255813954
3168903,Tiros,31,MG,464.4311111111111,503.1956989247311,520.3365591397848,507.3366666666667,580.2150537634409
3169000,Tocantins,31,MG,504.3008928571427,527.66625,530.4295833333334,554.1473214285714,612.6666666666666
3169059,Tocos do Moji,31,MG,461.67878787878806,482.8716417910448,501.0268656716416,531.6757575757576,540.2985074626865
3169109,Toledo,31,MG,474.58139534883713,504.63181818181823,522.0409090909089,527.011627906977,539.5454545454545
3169208,Tombos,31,MG,463.30655737704905,481.0744360902253,506.1172932330828,507.2106557377049,544.6616541353384
3169307,Três Corações,31,MG,490.5877333333337,521.3966694421312,532.022231473772,552.3672888888881,590.8076602830974
3169356,Três Marias,31,MG,480.1715596330279,507.2534031413614,525.5376963350785,529.5154128440366,576.4397905759163
3169406,Três Pontas,31,MG,483.8211891891896,514.0400000000005,523.6903589743587,539.9700540540543,581.4153846153846
3169505,Tumiritinga,31,MG,448.0932038834952,472.7527272727272,498.33545454545447,477.5543689320388,510.0
3169604,Tupaciguara,31,MG,471.94511278195495,494.24745762711865,508.8493946731235,516.3659147869677,574.6246973365618
3169703,Turmalina,31,MG,468.686947368421,507.4218875502008,522.15140562249,523.1012631578951,544.7791164658635
3169802,Turvolândia,31,MG,476.0418181818181,507.4283333333332,516.7783333333333,543.7927272727273,553.3333333333334
3169901,Ubá,31,MG,510.43781232648456,530.3965572033895,539.1570974576279,572.5364242087736,630.646186440678
